#blinkered/attestations/2 language=ru words=14465 sources=6 built=2026-09-21 digest=2a7ea51d148c50d2
#tokens fw2=937082939 ia=13056469 lz:rus_news_2023_1M=3704689 lz:rus_news_2024_1M=3706880 tat=5358805 web:kommersant.ru=211365 web:lenta.ru=62650 web:prochtenie.org=228375 web:ria.ru=283121 web:vedomosti.ru=320594 wiki:ru=811159367 wikisource:ru=578540809
РАЗБРАСЫВАЮЩУЮ	fw2,wiki:ru,wikisource:ru	2,1,1	fw2:https://ropa-rus.com/tiger-6/%D0%B1%D0%BE%D1%82%D0%B2%D0%BE%D1%83%D0%B4%D0%B0%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D1%8C/ fw2:https://librebook.me/liuft__talaia_voda/vol1/0.7 wiki:ru:5214534 wikisource:ru:1015278
РАЗВОРОТИВШЕГО	fw2,wiki:ru,wikisource:ru	2,1,1	fw2:http://m.log-in.ru/books/reader/robert-ladlem-ultimatum-borna/ fw2:http://ruslit.net/preview.php?path=041F043E044D04370438044F%20041404400430043C043004420443044004330438044F/041A043E0440044104300440%20041A043E043D044104420430043D04420438043D/&fname=0414043E0441044C0435%20041F043E044D04420430%2004200435044604380434043804320438044104420430.txt wiki:ru:2324626 wikisource:ru:392715
РАЗЛОМЛЕННОЕ	fw2,wiki:ru,wikisource:ru	2,1,1	fw2:https://bkin-8443.space/stavki-na-snuker-i/ fw2:https://blogaing.ru/raznoe/kak-zagadat-zhelanie-na-yablochnyj-spas.html wiki:ru:180139 wikisource:ru:1015071
РАЗМИНИРОВАННЫЕ	fw2,wiki:ru,wikisource:ru	2,1,1	fw2:https://admin-gorlovka.ru/donbassgaz-investiroval-v-nadezhnost-gazosnabzheniya-goroda-gorlovka-6-5-millionov-rublej-3/ fw2:https://www.trend.az/life/culture/3833849.html wiki:ru:6540365 wikisource:ru:1043420
РАЗОЗЛИЛОСЬ	fw2,wiki:ru,wikisource:ru	2,1,1	fw2:https://pc-tor.ru/1426-i-am-setsuna-2016.html fw2:https://infourok.ru/k-urokam-orkse-svetskaya-etika-537863.html wiki:ru:378764 wikisource:ru:1012848
РАЗРЫВАВШИЙСЯ	fw2,wiki:ru,wikisource:ru	2,1,1	fw2:http://fb2.booksgid.com/content/AD/erik-lastbader-kayse/109.html fw2:https://bkinfo-354.site/stavka-s-marafona/ wiki:ru:8493266 wikisource:ru:1044556
РАСКЛАДЫВАЮЩИМ	fw2,wiki:ru,wikisource:ru	2,1,1	fw2:http://adilet.zan.kz/rus/docs/V1300008950/compare fw2:https://sychevo.ru/zakladki-narkotiki-v-tomske.html wiki:ru:3311434 wikisource:ru:1036926
РАСКРОМСАННОЙ	fw2,wiki:ru,wikisource:ru	2,1,1	fw2:http://svsohcahtoa.ga/news8236-masturbatsiya-russkoy-devushki-smotret-video.html fw2:http://diamanto.ru/kat-1/779-masturbiruet-s.php wiki:ru:923338 wikisource:ru:1002205
РАСПАХАЛО	fw2,wiki:ru,wikisource:ru	2,1,1	fw2:https://www.prokoni.ru/forum/xfa-blogs/innokenty.1603/ fw2:http://arctic-info.ru/news/ekonomika/Na_YAmale_nachalas_uborka_kartofelya/ wiki:ru:5038189 wikisource:ru:1019342
РВАЧЕСТВУ	fw2,wiki:ru,wikisource:ru	2,1,1	fw2:http://log-in.ru/books/uriy-muhin-ubiystvo-stalina-i-berii-velichayshee-prestuplenie-xx-veka/ fw2:http://kolokolrussia.ru/russkiy-mir/rusofobov-jjet-istina-slavyane-drevnee-evropeyskih-naciy?_utl_t=fb wiki:ru:8251871 wikisource:ru:1041178
РЕАБИЛИТИРУЮЩАЯ	fw2,wiki:ru,wikisource:ru	2,1,1	fw2:https://kashel.su/%D0%B1%D0%B5%D0%B7-%D1%80%D1%83%D0%B1%D1%80%D0%B8%D0%BA%D0%B8/kak-ostanovit-ponos fw2:https://ptpyar.ru/sredstvo-dlja-utolshhenija-nogtej/ wiki:ru:6036097 wikisource:ru:1051710
РИЦИНУ	fw2,wiki:ru,wikisource:ru	2,1,1	fw2:http://gnummhu.oficemaster.ru/moyono-priyoigat-papillomu-ammiakom.html fw2:http://rvnzi.cin89.ru/ustranenie-papillom-narodnymi-sredstvami.html wiki:ru:2301173 wikisource:ru:145719
САМАРИТЯНАХ	fw2,wiki:ru,wikisource:ru	2,1,1	fw2:http://www.ronl.ru/referaty/psikhologiya/186992/ fw2:https://1072.slovaronline.com/849-%D1%85%D0%B0%D1%80%D0%B8%D0%B7%D0%BC%D0%B0%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B5_%D0%B4%D0%B2%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5 wiki:ru:238795 wikisource:ru:191919
СБЕГАЮЩЕМУ	fw2,wiki:ru,wikisource:ru	2,1,1	fw2:http://teux.ru/kamchatka-afoot-1.html fw2:http://skitalets.ru/foot/2005/adig_kronin/ wiki:ru:301387 wikisource:ru:1007036
СВИНОПОДОБНОЕ	fw2,wiki:ru,wikisource:ru	2,1,1	fw2:http://www.ronl.ru/referaty/psihologiya-pedagogika/195103/ fw2:https://daffari.ru/yzuleh/10mezhdu-nog-trusiki-belye.html wiki:ru:8455051 wikisource:ru:1001739
